full_name,abbr_name,start_time,end_time,semester,year,prof,school,course
The Physics of Speech,SPLH 220,01:00,02:15 PM,Spring2023,2023,"Hunter, Cynthia; Flores, Stephanie",1,2164
The Physics of Speech,SPLH 220,10:00,10:50 AM,Spring2023,2023,"Hunter, Cynthia; Flores, Stephanie",1,2164
The Physics of Speech,SPLH 220,09:00,09:50 AM,Spring2023,2023,"Hunter, Cynthia; Flores, Stephanie",1,2164
Communication in Autism,SPLH 430,APPT,,Spring2023,2023,"Fielding Gebhardt, Heather; Russell, Carolyn",1,2165
Lab/Field Work in Human Biolgy,SPLH 449,APPT,,Spring2023,2023,"Salley, Brenda",1,2166
Principles of Speech Science,SPLH 462,11:00,12:15 PM,Spring2023,2023,"Brumberg, Jonathan",1,2167
Principles of Hearing Science,SPLH 463,11:00,12:15 PM,Spring2023,2023,"Hunter, Cynthia",1,2168
Fndmntls of Clinical Phonetics,SPLH 465,APPT,,Spring2023,2023,"Marx, Katherine",1,2169
Fndmntls of Clinical Phonetics,SPLH 465,APPT,,Spring2023,2023,"Marx, Katherine",1,2169
Language Science,SPLH 466,02:30,03:50 PM,Spring2023,2023,"Duncan, Philip; Daunarummo, Gabriella",1,2170
Mentored Research Experience,SPLH 497,APPT,,Spring2023,2023,"Brady, Nancy",1,2171
Mentored Research Experience,SPLH 497,APPT,,Spring2023,2023,"Brumberg, Jonathan",1,2171
Mentored Research Experience,SPLH 497,APPT,,Spring2023,2023,"Rojas Viillarreal, Raul",1,2171
Mentored Research Experience,SPLH 497,APPT,,Spring2023,2023,"Salley, Brenda; Brumberg, Jonathan",1,2171
Mentored Research Experience,SPLH 497,APPT,,Spring2023,2023,"Rong, Panying",1,2171
Mentored Research Experience,SPLH 497,APPT,,Spring2023,2023,"Davidson, Meghan",1,2171
Mentored Research Experience,SPLH 497,APPT,,Spring2023,2023,"Hunter, Cynthia",1,2171
Mentored Research Experience,SPLH 497,APPT,,Spring2023,2023,"Green, Krysta",1,2171
Mentored Research Experience,SPLH 497,APPT,,Spring2023,2023,"Meehan, Stephanie",1,2171
Mentored Research Experience,SPLH 497,APPT,,Spring2023,2023,"Gatts, Julie",1,2171
Departmental Honors Research,SPLH 498,APPT,,Spring2023,2023,"Salley, Brenda; Brumberg, Jonathan",1,2172
Departmental Honors Research,SPLH 498,APPT,,Spring2023,2023,"Brady, Nancy",1,2172
Departmental Honors Research,SPLH 498,APPT,,Spring2023,2023,"Brumberg, Jonathan",1,2172
Departmental Honors Research,SPLH 498,APPT,,Spring2023,2023,"Meehan, Stephanie",1,2172
Departmental Honors Research,SPLH 498,APPT,,Spring2023,2023,"Rong, Panying",1,2172
Departmental Honors Research,SPLH 498,APPT,,Spring2023,2023,"Hunter, Cynthia",1,2172
Departmental Honors Research,SPLH 498,APPT,,Spring2023,2023,"Davidson, Meghan",1,2172
Departmental Honors Research,SPLH 498,APPT,,Spring2023,2023,"Green, Krysta",1,2172
Departmental Honors Research,SPLH 498,APPT,,Spring2023,2023,"Chertoff, Mark",1,2172
Departmental Honors Research,SPLH 498,APPT,,Spring2023,2023,"Rice, Mabel",1,2172
Departmental Honors Research,SPLH 498,APPT,,Spring2023,2023,"Brumberg, Jonathan",1,2172
Departmental Honors Research,SPLH 498,APPT,,Spring2023,2023,"Gatts, Julie",1,2172
Departmental Honors Research,SPLH 498,APPT,,Spring2023,2023,"Rojas Viillarreal, Raul",1,2172
Dirctd Std Speech-Lang-Hearing,SPLH 499,APPT,,Spring2023,2023,"Brady, Nancy",1,2173
Dirctd Std Speech-Lang-Hearing,SPLH 499,APPT,,Spring2023,2023,"Brumberg, Jonathan",1,2173
Dirctd Std Speech-Lang-Hearing,SPLH 499,APPT,,Spring2023,2023,"Gillispie, W",1,2173
Dirctd Std Speech-Lang-Hearing,SPLH 499,APPT,,Spring2023,2023,"Green, Krysta",1,2173
Dirctd Std Speech-Lang-Hearing,SPLH 499,APPT,,Spring2023,2023,"Hunter, Cynthia",1,2173
Dirctd Std Speech-Lang-Hearing,SPLH 499,APPT,,Spring2023,2023,"Rong, Panying",1,2173
Dirctd Std Speech-Lang-Hearing,SPLH 499,APPT,,Spring2023,2023,"Salley, Brenda; Brumberg, Jonathan",1,2173
Dirctd Std Speech-Lang-Hearing,SPLH 499,APPT,,Spring2023,2023,"Davidson, Meghan",1,2173
Dirctd Std Speech-Lang-Hearing,SPLH 499,APPT,,Spring2023,2023,"Meehan, Stephanie",1,2173
Dirctd Std Speech-Lang-Hearing,SPLH 499,APPT,,Spring2023,2023,"Rojas Viillarreal, Raul",1,2173
Dirctd Std Speech-Lang-Hearing,SPLH 499,APPT,,Spring2023,2023,"Gatts, Julie",1,2173
Speech Perception,SPLH 516,03:30,05:00 PM,Spring2023,2023,"Brumberg, Jonathan",1,2174
Language Sample Analysis Lab,SPLH 565,09:00,09:50 AM,Spring2023,2023,"Davidson, Meghan; Marx, Katherine",1,2175
Language Sample Analysis Lab,SPLH 565,APPT,,Spring2023,2023,"Davidson, Meghan; Marx, Katherine",1,2175
Language Sample Analysis Lab,SPLH 565,10:00,10:50 AM,Spring2023,2023,"Davidson, Meghan; Marx, Katherine",1,2175
Language Sample Analysis Lab,SPLH 565,APPT,,Spring2023,2023,"Davidson, Meghan; Marx, Katherine",1,2175
Language Development,SPLH 566,09:30,10:45 AM,Spring2023,2023,"Glass, Lindsey; Davidson, Meghan",1,2176
Intro Audiological Asmnt&Rehab,SPLH 568,04:00,05:15 PM,Spring2023,2023,"Green, Krysta; Rosenwald, Gabi",1,2177
Intro Audiological Asmnt&Rehab,SPLH 568,11:00,11:50 AM,Spring2023,2023,"Green, Krysta; Rosenwald, Gabi",1,2177
Intro Audiological Asmnt&Rehab,SPLH 568,12:00,12:50 PM,Spring2023,2023,"Green, Krysta; Rosenwald, Gabi",1,2177
Intr Speech-Language Pathology,SPLH 571,02:00,02:50 PM,Spring2023,2023,"Summers, Courtney",1,2178
Intr Speech-Language Pathology,SPLH 571,10:00,11:50 AM,Spring2023,2023,"Dutton, Lindsay; Cantrell, Riley",1,2178
Multicultrl Considrtns SPLH II,SPLH 589,01:30,02:45 PM,Spring2023,2023,"Gillispie, W; Karbakhsh, Mohammad",1,2179
Multicultrl Considrtns SPLH II,SPLH 589,01:30,02:45 PM,Spring2023,2023,"Gillispie, W; Karbakhsh, Mohammad",1,2179
Multicultrl Considrtns SPLH II,SPLH 589,01:30,02:45 PM,Spring2023,2023,"Gillispie, W; Karbakhsh, Mohammad",1,2179
Multicultrl Considrtns SPLH II,SPLH 589,01:30,02:45 PM,Spring2023,2023,"Gillispie, W; Karbakhsh, Mohammad",1,2179
Multicultrl Considrtns SPLH II,SPLH 589,01:30,02:45 PM,Spring2023,2023,"Gillispie, W; Karbakhsh, Mohammad",1,2179
Multicultrl Considrtns SPLH II,SPLH 589,01:30,02:45 PM,Spring2023,2023,"Gillispie, W; Karbakhsh, Mohammad",1,2179
Multicultrl Considrtns SPLH II,SPLH 589,01:30,02:45 PM,Spring2023,2023,"Gillispie, W; Karbakhsh, Mohammad",1,2179
Cmnctg Brain:Ultmt Prsnl Cmptr,SPLH 620,02:30,03:45 PM,Spring2023,2023,"Rong, Panying",1,2180
Rsrh Methd Speech-Lang-Hearing,SPLH 660,01:00,02:15 PM,Spring2023,2023,"Walker, Corinne; Karbakhsh, Mohammad",1,2181
Begin Clincl Practce Audiology,SPLH 670,APPT,,Spring2023,2023,"Green, Krysta; Rosenwald, Gabi",1,2182
Clin Prac Speech-Lang Patholgy,SPLH 672,10:00,11:50 AM,Spring2023,2023,"Gillispie, W; Gatts, Julie; Pedersen, Kristin; Meehan, Stephanie; Dejarnette, Katherine; Mumy, Ana Paula",1,2183
Clin Prac Speech-Lang Patholgy,SPLH 672,APPT,,Spring2023,2023,"Gillispie, W; Gatts, Julie; Pedersen, Kristin; Meehan, Stephanie; Dejarnette, Katherine; Mumy, Ana Paula",1,2183
String Pedagogy:,STRG 424,APPT,,Spring2023,2023,"Vayner, Boris",1,2184
String Pedagogy:,STRG 424,APPT,,Spring2023,2023,"Colwell, David",1,2184
String Pedagogy:,STRG 424,APPT,,Spring2023,2023,"Collins, Hannah",1,2184
String Pedagogy:,STRG 424,APPT,,Spring2023,2023,"Ryan, Richard",1,2184
Intro to Social Work/Welfare,SW 220,08:00,09:15 AM,Spring2023,2023,"Bracken, Nicholas",1,2185
Intro to Social Work/Welfare,SW 220,03:00,04:15 PM,Spring2023,2023,"Bracken, Nicholas",1,2185
Stress & Supporting Wellbeing,SW 310,03:00,04:15 PM,Spring2023,2023,"Overton, Michelle",1,2186
Directed Readings,SW 490,APPT,,Spring2023,2023,"Matejkowski, Jason",1,2187
Interviewing Skills,SW 510,08:10,10:50 AM,Spring2023,2023,"Willey, Claire",1,2188
Interviewing Skills,SW 510,12:30,03:10 PM,Spring2023,2023,"Willey, Claire",1,2188
Interviewing Skills,SW 510,03:00,05:40 PM,Spring2023,2023,"Reazin, Erin",1,2188
Interviewing Skills,SW 510,03:00,05:40 PM,Spring2023,2023,"Foster, Jasmin",1,2188
Interviewing Skills,SW 510,03:00,05:40 PM,Spring2023,2023,"Reazin, Erin",1,2188
Skills-Based Policy Advocacy,SW 512,08:10,10:50 AM,Spring2023,2023,"Bradley-Geary, Heather",1,2189
Skills-Based Policy Advocacy,SW 512,12:30,03:10 PM,Spring2023,2023,"Jones, Kelly",1,2189
Skills-Based Policy Advocacy,SW 512,03:00,05:40 PM,Spring2023,2023,"Bojkovic, Sasha",1,2189
Skills-Based Policy Advocacy,SW 512,03:00,05:40 PM,Spring2023,2023,"Andres, Ann",1,2189
Skills-Based Policy Advocacy,SW 512,03:00,05:40 PM,Spring2023,2023,"Bojkovic, Sasha",1,2189
Intro Social Policy & Advocacy,SW 534,12:30,03:10 PM,Spring2023,2023,"Holder, Melissa",1,2190
Intro Social Policy & Advocacy,SW 534,03:20,06:00 PM,Spring2023,2023,"Holder, Melissa",1,2190
Intro Social Policy & Advocacy,SW 534,06:10,08:50 PM,Spring2023,2023,"alexander, e",1,2190
Intro Social Policy & Advocacy,SW 534,06:10,08:50 PM,Spring2023,2023,"Guinn, Amy",1,2190
Intro Social Policy & Advocacy,SW 534,06:10,08:50 PM,Spring2023,2023,"alexander, e",1,2190
Respondng Suicide & Self-Harm,SW 571,03:20,06:00 PM,Spring2023,2023,"Vernon, Kristin",1,2191
Respondng Suicide & Self-Harm,SW 571,03:00,05:40 PM,Spring2023,2023,"Bojkovic, Sasha",1,2191
Respondng Suicide & Self-Harm,SW 571,03:00,05:40 PM,Spring2023,2023,"Bojkovic, Sasha",1,2191
Substance Use,SW 572,08:10,10:50 AM,Spring2023,2023,"Cull, Lori",1,2192
Substance Use,SW 572,03:00,05:40 PM,Spring2023,2023,"Cull, Lori",1,2192
Substance Use,SW 572,03:00,05:40 PM,Spring2023,2023,"Cull, Lori",1,2192
Intergenrtnl&Historical Trauma,SW 573,03:20,06:00 PM,Spring2023,2023,"Mcgee, Shontel",1,2193
Intergenrtnl&Historical Trauma,SW 573,03:00,05:40 PM,Spring2023,2023,"Mcgee, Shontel",1,2193
Field Education Seminar,SW 600,08:00,09:30 AM,Spring2023,2023,"Williams, Tracy; Jones, Kelly",1,2194
Field Education Seminar,SW 600,08:00,09:30 AM,Spring2023,2023,"Dawdy, Jennifer; Jones, Kelly",1,2194
Field Education Seminar,SW 600,11:30,01:00 PM,Spring2023,2023,"Jones, Kelly; Lasley, Gary",1,2194
Field Education Seminar,SW 600,09:00,10:30 AM,Spring2023,2023,"Luckett, Kiley; Jones, Kelly",1,2194
Field Education Seminar,SW 600,08:00,09:30 AM,Spring2023,2023,"Dawdy, Jennifer; Jones, Kelly",1,2194
Field Education Seminar,SW 600,11:30,01:00 PM,Spring2023,2023,"Jones, Kelly",1,2194
Field Education Seminar,SW 600,09:00,10:30 AM,Spring2023,2023,"Luckett, Kiley; Jones, Kelly",1,2194
Field Practicum,SW 601,APPT,,Spring2023,2023,"Jones, Kelly",1,2195
Field Practicum,SW 601,APPT,,Spring2023,2023,"Jones, Kelly",1,2195
Mltlvl Intrvntn&Eval SW Prac,SW 612,08:10,10:50 AM,Spring2023,2023,"Smith, Jerilyn",1,2196
Mltlvl Intrvntn&Eval SW Prac,SW 612,12:30,03:10 PM,Spring2023,2023,"Bagwell-Gray, Meredith",1,2196
Mltlvl Intrvntn&Eval SW Prac,SW 612,06:10,08:50 PM,Spring2023,2023,"Hogue, Monica",1,2196
Mltlvl Intrvntn&Eval SW Prac,SW 612,06:10,08:50 PM,Spring2023,2023,"Waldman, Stuart",1,2196
Mltlvl Intrvntn&Eval SW Prac,SW 612,06:10,08:50 PM,Spring2023,2023,"Hogue, Monica",1,2196
Capstone:  Soc Wrk Prof Issues,SW 623,12:30,03:10 PM,Spring2023,2023,"Koenig, Terry",1,2197
Capstone:  Soc Wrk Prof Issues,SW 623,03:20,06:00 PM,Spring2023,2023,"Hosterman, Megan",1,2197
Capstone:  Soc Wrk Prof Issues,SW 623,06:10,08:50 PM,Spring2023,2023,"Bracken, Nicholas",1,2197
Capstone:  Soc Wrk Prof Issues,SW 623,06:10,08:50 PM,Spring2023,2023,"Wills, Roslyn",1,2197
Capstone:  Soc Wrk Prof Issues,SW 623,06:10,08:50 PM,Spring2023,2023,"Bracken, Nicholas",1,2197
Grant Writing&Program Develmnt,SW 640,08:10,10:50 AM,Spring2023,2023,"Bradley-Geary, Heather",1,2198
Grant Writing&Program Develmnt,SW 640,03:00,05:40 PM,Spring2023,2023,"Andres, Ann",1,2198
Dismantling White Supremacy,SW 641,08:10,10:50 AM,Spring2023,2023,"Ramirez, Laurie",1,2199
Dismantling White Supremacy,SW 641,03:00,05:40 PM,Spring2023,2023,"Ramirez, Laurie",1,2199
Dismantling White Supremacy,SW 641,03:00,05:40 PM,Spring2023,2023,"Ramirez, Laurie",1,2199
Financial Capability & SW Prac,SW 642,03:20,06:00 PM,Spring2023,2023,"Banerjee, Mahasweta",1,2200
Financial Capability & SW Prac,SW 642,03:00,05:40 PM,Spring2023,2023,"Banerjee, Mahasweta",1,2200
Financial Capability & SW Prac,SW 642,03:00,05:40 PM,Spring2023,2023,"Banerjee, Mahasweta",1,2200
Gender-based Violence,SW 643,03:20,06:00 PM,Spring2023,2023,"Yarnevich, Bridget",1,2201
Gender-based Violence,SW 643,03:00,05:40 PM,Spring2023,2023,"Bennett, Kyla",1,2201
Home Visiting I,SWWD 101,APPT,,Spring2023,2023,"Carney, Michelle",1,2202
Home Visiting I,SWWD 101,APPT,,Spring2023,2023,"Carney, Michelle",1,2202
Home Visiting I,SWWD 101,APPT,,Spring2023,2023,"Carney, Michelle",1,2202
Home Visiting II,SWWD 102,APPT,,Spring2023,2023,"Carney, Michelle",1,2203
Home Visiting II,SWWD 102,APPT,,Spring2023,2023,"Carney, Michelle",1,2203
Home Visiting II,SWWD 102,APPT,,Spring2023,2023,"Carney, Michelle",1,2203
Supvsn for Fmly Suppt Profsnls,SWWD 110,APPT,,Spring2023,2023,"Carney, Michelle",1,2204
Supvsn for Fmly Suppt Profsnls,SWWD 110,APPT,,Spring2023,2023,"Carney, Michelle",1,2204
Textle Hndprntg&Resist Process,TD 315,08:30,11:20 AM,Spring2023,2023,"Jordan, Mary",1,2205
Textle Hndprntg&Resist Process,TD 315,08:30,11:20 AM,Spring2023,2023,"Jordan, Mary",1,2205
Advanced Textiles/Fibers I,TD 515,08:30,11:20 AM,Spring2023,2023,"Jordan, Mary",1,2206
Advanced Textiles/Fibers II,TD 520,08:30,11:20 AM,Spring2023,2023,"Jordan, Mary",1,2207
Internship in Textiles/Fibers,TD 590,APPT,,Spring2023,2023,"Kowalchuk, Liz",1,2208
Internship in Textiles/Fibers,TD 590,APPT,,Spring2023,2023,"Jordan, Mary",1,2208
Indvdul Studes Textiles/Fibers,TD 599,APPT,,Spring2023,2023,"Kowalchuk, Liz",1,2209
Indvdul Studes Textiles/Fibers,TD 599,APPT,,Spring2023,2023,"Jordan, Mary",1,2209
Introduction to the Theatre,THR 100,APPT,,Spring2023,2023,"Cyr, Renee",1,2210
Theatre Practicum I,THR 101,APPT,,Spring2023,2023,"Bial, Henry; Link, Jennifer",1,2211
Improvisation,THR 105,11:00,12:15 PM,Spring2023,2023,"Haynes, Alexander",1,2212
Acting I,THR 106,09:00,10:45 AM,Spring2023,2023,"McDonald, Webster",1,2213
Acting I,THR 106,09:00,10:45 AM,Spring2023,2023,"Ashrafian, Marzi",1,2213
Acting I,THR 106,11:00,12:45 PM,Spring2023,2023,"Greene, Jonah",1,2213
Public Speaking as Performance,THR 120,09:30,10:45 AM,Spring2023,2023,"Alicea Román, Sergio",1,2214
Public Speaking as Performance,THR 120,09:30,10:45 AM,Spring2023,2023,"Hagan, Tiffani",1,2214
Public Speaking as Performance,THR 120,02:30,03:45 PM,Spring2023,2023,"Alicea Román, Sergio",1,2214
Public Speaking as Performance,THR 120,01:00,02:15 PM,Spring2023,2023,"Hagan, Tiffani",1,2214
Public Speaking as Performance,THR 120,APPT,,Spring2023,2023,"Leon, Mechele",1,2214
Theatre Practicum II,THR 201,APPT,,Spring2023,2023,"Bial, Henry; Link, Jennifer",1,2215
Acting II,THR 206,09:00,10:45 AM,Spring2023,2023,"Miller, Michelle",1,2216
Musical Performanc for Actor I,THR 210,01:00,02:45 PM,Spring2023,2023,"McCall, Ryan",1,2217
Approaching Design,THR 215,01:00,02:15 PM,Spring2023,2023,"Esfandiary, Rana",1,2218
Approaching Design,THR 215,11:00,12:15 PM,Spring2023,2023,"Vogel, Kelly",1,2218
Scenic Production,THR 216,09:00,10:45 AM,Spring2023,2023,"Lacerda, Taiane",1,2219
Scenic Production,THR 216,09:00,10:45 AM,Spring2023,2023,"Lacerda, Taiane",1,2219
Scenic Production,THR 216,APPT,,Spring2023,2023,"Lacerda, Taiane",1,2219
Costume Production,THR 220,09:00,10:45 AM,Spring2023,2023,"Webster, Lindsay",1,2220
Costume Production,THR 220,09:00,10:45 AM,Spring2023,2023,"Webster, Lindsay",1,2220
Costume Production,THR 220,09:00,10:45 AM,Spring2023,2023,"Webster, Lindsay",1,2220
Costume Production,THR 220,09:00,10:45 AM,Spring2023,2023,"Webster, Lindsay",1,2220
Costume Production,THR 220,09:00,10:45 AM,Spring2023,2023,"Webster, Lindsay",1,2220
Costume Production,THR 220,01:00,02:45 PM,Spring2023,2023,"Webster, Lindsay",1,2220
Costume Production,THR 220,01:00,02:45 PM,Spring2023,2023,"Webster, Lindsay",1,2220
Costume Production,THR 220,01:00,02:45 PM,Spring2023,2023,"Webster, Lindsay",1,2220
Costume Production,THR 220,01:00,02:45 PM,Spring2023,2023,"Webster, Lindsay",1,2220
Costume Production,THR 220,01:00,02:45 PM,Spring2023,2023,"Webster, Lindsay",1,2220
Lighting Production,THR 224,09:00,10:45 AM,Spring2023,2023,"Sitzman, Ann; Baird, Sara",1,2221
Lighting Production,THR 224,09:00,10:45 AM,Spring2023,2023,"Sitzman, Ann; Baird, Sara",1,2221
Lighting Production,THR 224,APPT,,Spring2023,2023,"Sitzman, Ann; Baird, Sara",1,2221
Theatre Practicum III,THR 301,APPT,,Spring2023,2023,"Bial, Henry; Link, Jennifer",1,2222
Undergraduate Seminar in:,THR 302,02:30,03:45 PM,Spring2023,2023,"Fulcher, Darci",1,2223
Undergraduate Seminar in:,THR 302,01:00,02:15 PM,Spring2023,2023,"Sitzman, Ann",1,2223
Undrgraduat Theatre Internship,THR 307,APPT,,Spring2023,2023,"Bial, Henry",1,2224
Script Analysis,THR 308,01:00,02:15 PM,Spring2023,2023,"Rovit, Rebecca",1,2225
Stage Management,THR 315,04:00,05:15 PM,Spring2023,2023,"Link, Jennifer",1,2226
Beginning Scene Design,THR 316,10:00,12:45 PM,Spring2023,2023,"Christilles, Dennis",1,2227
African Theatre and Drama,THR 326,11:00,12:15 PM,Spring2023,2023,"Ukpokodu, Peter",1,2228
Popular Culture:,THR 380,09:30,10:45 AM,Spring2023,2023,"Vogel, Kelly",1,2229
Popular Culture:,THR 380,01:00,02:15 PM,Spring2023,2023,"Barnette, Jane",1,2229
Stage Mngmnt&Assistant Directn,THR 401,APPT,,Spring2023,2023,"Bial, Henry; Link, Jennifer",1,2230
Audition Techniques,THR 406,01:00,02:15 PM,Spring2023,2023,"Kirk, Laura",1,2231
Advanced Acting Special Topic:,THR 407,01:00,04:30 PM,Spring2023,2023,"Hayes, Michelle; Potter, Markus",1,2232
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Barnette, Jane",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Bial, Henry",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Christilles, Dennis",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Esfandiary, Rana",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Hayes, Michelle",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Kirk, Laura",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Leon, Mechele",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Moreno, James",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Persley, Nicole",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Potter, Markus",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Reaney, Mark",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Rovit, Rebecca",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Vogel, Kelly",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Fulcher, Darci",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"Link, Jennifer",1,2233
Honors Directed Study Theatre,THR 498,APPT,,Spring2023,2023,"McCall, Ryan",1,2233
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Barnette, Jane",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Bial, Henry",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Christilles, Dennis",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Esfandiary, Rana",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Hayes, Michelle",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Kirk, Laura",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"McCall, Ryan",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Moreno, James",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Leon, Mechele",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Persley, Nicole",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Potter, Markus",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Reaney, Mark",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Rovit, Rebecca",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Miller, Michelle",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Vogel, Kelly",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Fulcher, Darci",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"Link, Jennifer",1,2234
Directed Study in Theatre,THR 499,APPT,,Spring2023,2023,"McCall, Ryan",1,2234
Acting for the Camera,THR 506,11:00,12:45 PM,Spring2023,2023,"Kirk, Laura",1,2235
Computer-Aided Design,THR 517,11:00,12:15 PM,Spring2023,2023,"Esfandiary, Rana",1,2236
History of Theatre II,THR 526,11:00,12:15 PM,Spring2023,2023,"Rovit, Rebecca",1,2237
History of U.S. Theatre &Drama,THR 528,11:00,12:15 PM,Spring2023,2023,"Barnette, Jane",1,2238
Collaborative Production,THR 560,APPT,,Spring2023,2023,"Barnette, Jane",1,2239
Collaborative Production,THR 560,APPT,,Spring2023,2023,"Bial, Henry",1,2239
Collaborative Production,THR 560,APPT,,Spring2023,2023,"Christilles, Dennis",1,2239
Collaborative Production,THR 560,APPT,,Spring2023,2023,"Esfandiary, Rana",1,2239
Collaborative Production,THR 560,APPT,,Spring2023,2023,"Hayes, Michelle",1,2239
Collaborative Production,THR 560,APPT,,Spring2023,2023,"Kirk, Laura",1,2239
