full_name,abbr_name,start_time,end_time,semester,year,prof,school,course
Language in Cultur and Society,LING 320,11:00,11:50 AM,Fall2023,2023,,1,1469
Language in Cultur and Society,LING 320,01:00,01:50 PM,Fall2023,2023,,1,1469
Language in Cultur and Society,LING 320,02:00,02:50 PM,Fall2023,2023,,1,1469
Language in Cultur and Society,LING 320,APPT,,Fall2023,2023,,1,1469
Language in Cultur and Society,LING 320,APPT,,Fall2023,2023,,1,1469
Language in Cultur and Society,LING 320,APPT,,Fall2023,2023,,1,1469
Language in Cultur and Society,LING 320,APPT,,Fall2023,2023,,1,1469
Language in Cultur and Society,LING 320,02:30,03:45 PM,Fall2023,2023,,1,1469
Syntax I,LING 325,10:00,10:50 AM,Fall2023,2023,"Duncan, Philip",1,1470
Syntax I,LING 325,11:00,11:50 AM,Fall2023,2023,,1,1470
Syntax I,LING 325,01:00,01:50 PM,Fall2023,2023,,1,1470
Syntax I,LING 325,02:00,02:50 PM,Fall2023,2023,,1,1470
Language and Gender,LING 345,01:00,01:50 PM,Fall2023,2023,"Perelmutter, RB; Hwang, Chul Hyun",1,1471
Language and Gender,LING 345,10:00,10:50 AM,Fall2023,2023,"Hwang, Chul Hyun",1,1471
Language and Gender,LING 345,11:00,11:50 AM,Fall2023,2023,"Hwang, Chul Hyun",1,1471
Language and Gender,LING 345,01:00,01:50 PM,Fall2023,2023,"Hwang, Chul Hyun",1,1471
Second Language Acquisition I,LING 415,12:30,01:45 PM,Fall2023,2023,"Holliday, Jeffrey",1,1472
Introduction Cognitive Science,LING 418,APPT,,Fall2023,2023,"Vitevitch, Michael",1,1473
Introduction Cognitive Science,LING 418,APPT,,Fall2023,2023,"Vitevitch, Michael",1,1473
Capstone:Research Lang Science,LING 420,11:00,12:15 PM,Fall2023,2023,"Lee, Jieun",1,1474
North American Indian Language,LING 447,01:00,02:15 PM,Fall2023,2023,"McKenzie, Andrew",1,1475
Independent Study,LING 490,APPT,,Fall2023,2023,"Duncan, Philip",1,1476
Independent Study,LING 490,APPT,,Fall2023,2023,"Gabriele, Alison",1,1476
Independent Study,LING 490,APPT,,Fall2023,2023,"Gluckman, John",1,1476
Independent Study,LING 490,APPT,,Fall2023,2023,"Jongman, Allard",1,1476
Independent Study,LING 490,APPT,,Fall2023,2023,"McKenzie, Andrew",1,1476
Independent Study,LING 490,APPT,,Fall2023,2023,"Lee, Jieun",1,1476
Independent Study,LING 490,APPT,,Fall2023,2023,"Sereno, Joan",1,1476
Independent Study,LING 490,APPT,,Fall2023,2023,"Politzer-Ahles, Stephen",1,1476
Independent Study,LING 490,APPT,,Fall2023,2023,"Zhang, Jie",1,1476
Topics in Linguistics:,LING 491,03:00,05:00 PM,Fall2023,2023,"Jongman, Allard; Zhang, Jie; Lee, Jieun; Holliday, Jeffrey; Wade, Lacey",1,1477
Topics in Linguistics:,LING 491,03:00,05:00 PM,Fall2023,2023,"Gabriele, Alison; Politzer-Ahles, Stephen",1,1477
Topics in Linguistics:,LING 491,12:30,01:45 PM,Fall2023,2023,"Jongman, Allard",1,1477
Topics in Linguistics:,LING 491,11:00,12:15 PM,Fall2023,2023,"Politzer-Ahles, Stephen",1,1477
Topics in Linguistics:,LING 491,03:00,05:00 PM,Fall2023,2023,"Duncan, Philip; McKenzie, Andrew; Gluckman, John",1,1477
Honors Essay in Linguistics,LING 496,APPT,,Fall2023,2023,"Duncan, Philip",1,1478
Honors Essay in Linguistics,LING 496,APPT,,Fall2023,2023,"Fiorentino, Robert",1,1478
Honors Essay in Linguistics,LING 496,APPT,,Fall2023,2023,"Gabriele, Alison",1,1478
Honors Essay in Linguistics,LING 496,APPT,,Fall2023,2023,"Gluckman, John",1,1478
Honors Essay in Linguistics,LING 496,APPT,,Fall2023,2023,"Jongman, Allard",1,1478
Honors Essay in Linguistics,LING 496,APPT,,Fall2023,2023,"McKenzie, Andrew",1,1478
Honors Essay in Linguistics,LING 496,APPT,,Fall2023,2023,"Minai, Utako",1,1478
Honors Essay in Linguistics,LING 496,APPT,,Fall2023,2023,"Politzer-Ahles, Stephen",1,1478
Honors Essay in Linguistics,LING 496,APPT,,Fall2023,2023,"Sereno, Joan",1,1478
Honors Essay in Linguistics,LING 496,APPT,,Fall2023,2023,"Lee, Jieun",1,1478
Honors Essay in Linguistics,LING 496,APPT,,Fall2023,2023,"Zhang, Jie",1,1478
Phonology II,LING 514,09:30,10:45 AM,Fall2023,2023,"Zhang, Jie",1,1479
Morphology,LING 527,02:30,03:45 PM,Fall2023,2023,"Gluckman, John",1,1480
Psycholinguistics II,LING 537,01:00,02:15 PM,Fall2023,2023,"Politzer-Ahles, Stephen",1,1481
Introduction to Law & Society,LWS 330,04:00,06:00 PM,Fall2023,2023,"Brooks, Karl",1,1482
Methods in Law and Society,LWS 332,06:00,08:00 PM,Fall2023,2023,"Merriman, Benjamin",1,1483
Theoret Foundatns of Law & Soc,LWS 443,04:00,06:00 PM,Fall2023,2023,"Merriman, Benjamin",1,1484
Topics in Law & Society:,LWS 494,12:30,01:45 PM,Fall2023,2023,"Daley, Dorothy",1,1485
Topics in Law & Society:,LWS 494,APPT,,Fall2023,2023,"Epp, Charles",1,1485
Intermediate Mathematics,MATH   2,08:00,08:50 AM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,09:00,09:50 AM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,10:00,10:50 AM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,10:00,10:50 AM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,11:00,11:50 AM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,11:00,11:50 AM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,12:00,12:50 PM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,12:00,12:50 PM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,01:00,01:50 PM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,02:00,02:50 PM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,02:00,02:50 PM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,03:00,03:50 PM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,03:00,03:50 PM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,04:00,04:50 PM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,08:00,09:15 AM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,09:30,10:45 AM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,11:00,12:15 PM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,01:00,02:15 PM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,02:30,03:45 PM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,02:30,03:45 PM,Fall2023,2023,"Wiegele, Katherine",1,1486
Intermediate Mathematics,MATH   2,04:00,05:15 PM,Fall2023,2023,"Wiegele, Katherine",1,1486
College Algebra:,MATH 101,08:00,08:50 AM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,09:00,09:50 AM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,09:00,09:50 AM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,09:00,09:50 AM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,10:00,10:50 AM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,10:00,10:50 AM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,11:00,11:50 AM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,11:00,11:50 AM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,11:00,11:50 AM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,12:00,12:50 PM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,12:00,12:50 PM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,01:00,01:50 PM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,01:00,01:50 PM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,01:00,01:50 PM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,02:00,02:50 PM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,02:00,02:50 PM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,02:00,02:50 PM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,03:00,03:50 PM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,03:00,03:50 PM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,08:00,09:15 AM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,09:30,10:45 AM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,11:00,12:15 PM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,01:00,02:15 PM,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,APPT,,Fall2023,2023,,1,1487
College Algebra:,MATH 101,APPT,,Fall2023,2023,"Indika, Kodithuwakku",1,1487
College Algebra:,MATH 101,APPT,,Fall2023,2023,"Indika, Kodithuwakku",1,1487
Trigonometry,MATH 103,10:00,10:50 AM,Fall2023,2023,,1,1488
Precalculus Mathematics,MATH 104,08:00,08:50 AM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,09:00,09:50 AM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,10:00,10:50 AM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,11:00,11:50 AM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,12:00,12:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,01:00,01:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,02:00,02:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,03:00,03:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Precalculus Mathematics,MATH 104,05:50,07:50 PM,Fall2023,2023,,1,1489
Intro Quantitative Reasoning,MATH 105,01:00,01:50 PM,Fall2023,2023,,1,1490
Intro Quantitative Reasoning,MATH 105,APPT,,Fall2023,2023,,1,1490
Math Elmntry School Teachrs II,MATH 110,10:00,10:50 AM,Fall2023,2023,"Gay, A.",1,1491
Math Elmntry School Teachrs II,MATH 110,11:00,11:50 AM,Fall2023,2023,"Wiegele, Katherine",1,1491
Math Elmntry School Teachrs II,MATH 110,09:00,09:50 AM,Fall2023,2023,,1,1491
Math Elmntry School Teachrs II,MATH 110,10:00,10:50 AM,Fall2023,2023,,1,1491
Math Elmntry School Teachrs II,MATH 110,11:00,11:50 AM,Fall2023,2023,,1,1491
Math Elmntry School Teachrs II,MATH 110,12:00,12:50 PM,Fall2023,2023,,1,1491
Calculus I,MATH 115,08:00,08:50 AM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,09:00,09:50 AM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,09:00,09:50 AM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,10:00,10:50 AM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,10:00,10:50 AM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,11:00,11:50 AM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,11:00,11:50 AM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,12:00,12:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,12:00,12:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,01:00,01:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,01:00,01:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,01:00,01:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,02:00,02:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,08:00,09:15 AM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,09:30,10:45 AM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,11:00,12:15 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,01:00,02:15 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,02:30,03:45 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,02:30,03:45 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,04:00,05:15 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,05:50,07:50 PM,Fall2023,2023,,1,1492
Calculus I,MATH 115,APPT,,Fall2023,2023,,1,1492
Calculus II,MATH 116,12:00,12:50 PM,Fall2023,2023,,1,1493
Calculus II,MATH 116,02:00,02:50 PM,Fall2023,2023,,1,1493
Calculus II,MATH 116,03:00,03:50 PM,Fall2023,2023,,1,1493
Calculus II,MATH 116,APPT,,Fall2023,2023,,1,1493
Calculus I,MATH 125,02:00,02:50 PM,Fall2023,2023,,1,1494
Calculus I,MATH 125,05:50,07:50 PM,Fall2023,2023,,1,1494
Calculus I,MATH 125,05:50,07:50 PM,Fall2023,2023,,1,1494
Calculus I,MATH 125,01:00,01:50 PM,Fall2023,2023,"Lang, Jeffrey",1,1494
Calculus I,MATH 125,05:50,07:50 PM,Fall2023,2023,"Lang, Jeffrey",1,1494
Calculus I,MATH 125,05:50,07:50 PM,Fall2023,2023,"Lang, Jeffrey",1,1494
Calculus I,MATH 125,03:00,03:50 PM,Fall2023,2023,"Hudgins, Victoria",1,1494
Calculus I,MATH 125,05:50,07:50 PM,Fall2023,2023,"Hudgins, Victoria",1,1494
Calculus I,MATH 125,05:50,07:50 PM,Fall2023,2023,"Hudgins, Victoria",1,1494
Calculus I,MATH 125,08:00,08:50 AM,Fall2023,2023,,1,1494
Calculus I,MATH 125,09:00,09:50 AM,Fall2023,2023,,1,1494
Calculus I,MATH 125,09:00,09:50 AM,Fall2023,2023,,1,1494
Calculus I,MATH 125,10:00,10:50 AM,Fall2023,2023,,1,1494
Calculus I,MATH 125,08:00,08:50 AM,Fall2023,2023,,1,1494
Calculus I,MATH 125,09:00,09:50 AM,Fall2023,2023,,1,1494
Calculus I,MATH 125,10:00,10:50 AM,Fall2023,2023,,1,1494
Calculus I,MATH 125,11:00,11:50 AM,Fall2023,2023,,1,1494
Calculus I,MATH 125,12:00,12:50 PM,Fall2023,2023,,1,1494
Calculus I,MATH 125,01:00,01:50 PM,Fall2023,2023,,1,1494
Calculus I,MATH 125,02:00,02:50 PM,Fall2023,2023,,1,1494
Calculus I,MATH 125,03:00,03:50 PM,Fall2023,2023,,1,1494
Calculus II,MATH 126,10:00,10:50 AM,Fall2023,2023,,1,1495
Calculus II,MATH 126,05:50,07:50 PM,Fall2023,2023,,1,1495
Calculus II,MATH 126,05:50,07:50 PM,Fall2023,2023,,1,1495
Calculus II,MATH 126,11:00,11:50 AM,Fall2023,2023,,1,1495
Calculus II,MATH 126,05:50,07:50 PM,Fall2023,2023,,1,1495
Calculus II,MATH 126,05:50,07:50 PM,Fall2023,2023,,1,1495
Calculus II,MATH 126,12:00,12:50 PM,Fall2023,2023,"Browne, Sarah",1,1495
Calculus II,MATH 126,05:50,07:50 PM,Fall2023,2023,"Browne, Sarah",1,1495
Calculus II,MATH 126,05:50,07:50 PM,Fall2023,2023,"Browne, Sarah",1,1495
Calculus II,MATH 126,09:00,09:50 AM,Fall2023,2023,,1,1495
Calculus II,MATH 126,10:00,10:50 AM,Fall2023,2023,,1,1495
Calculus II,MATH 126,01:00,01:50 PM,Fall2023,2023,,1,1495
Calculus II,MATH 126,02:00,02:50 PM,Fall2023,2023,,1,1495
Calculus II,MATH 126,08:00,08:50 AM,Fall2023,2023,,1,1495
Calculus II,MATH 126,09:00,09:50 AM,Fall2023,2023,,1,1495
Calculus II,MATH 126,10:00,10:50 AM,Fall2023,2023,,1,1495
Calculus II,MATH 126,11:00,11:50 AM,Fall2023,2023,,1,1495
Calculus III,MATH 127,09:00,09:50 AM,Fall2023,2023,,1,1496
Calculus III,MATH 127,05:50,07:50 PM,Fall2023,2023,,1,1496
Calculus III,MATH 127,05:50,07:50 PM,Fall2023,2023,,1,1496
Calculus III,MATH 127,01:00,01:50 PM,Fall2023,2023,"Niknejad, Jila",1,1496
Calculus III,MATH 127,05:50,07:50 PM,Fall2023,2023,"Niknejad, Jila",1,1496
Calculus III,MATH 127,05:50,07:50 PM,Fall2023,2023,"Niknejad, Jila",1,1496
Calculus III,MATH 127,02:00,02:50 PM,Fall2023,2023,"Johnson, Mathew",1,1496
Calculus III,MATH 127,05:50,07:50 PM,Fall2023,2023,"Johnson, Mathew",1,1496
Calculus III,MATH 127,05:50,07:50 PM,Fall2023,2023,"Johnson, Mathew",1,1496
Calculus III,MATH 127,08:00,08:50 AM,Fall2023,2023,,1,1496
Calculus III,MATH 127,09:00,09:50 AM,Fall2023,2023,,1,1496
Calculus III,MATH 127,11:00,11:50 AM,Fall2023,2023,,1,1496
Calculus III,MATH 127,12:00,12:50 PM,Fall2023,2023,,1,1496
Calculus III,MATH 127,12:00,12:50 PM,Fall2023,2023,,1,1496
Calculus III,MATH 127,01:00,01:50 PM,Fall2023,2023,,1,1496
Calculus III,MATH 127,02:00,02:50 PM,Fall2023,2023,,1,1496
Calculus III,MATH 127,03:00,03:50 PM,Fall2023,2023,,1,1496
"Calculus I, Honors",MATH 145,10:00,10:50 AM,Fall2023,2023,,1,1497
"Calculus I, Honors",MATH 145,05:50,07:50 PM,Fall2023,2023,,1,1497
"Calculus I, Honors",MATH 145,05:50,07:50 PM,Fall2023,2023,,1,1497
"Calculus II, Honors",MATH 146,11:00,11:50 AM,Fall2023,2023,,1,1498
"Calculus II, Honors",MATH 146,05:50,07:50 PM,Fall2023,2023,,1,1498
"Calculus II, Honors",MATH 146,05:50,07:50 PM,Fall2023,2023,,1,1498
"Calculus III, Honors",MATH 147,09:00,09:50 AM,Fall2023,2023,,1,1499
"Calculus III, Honors",MATH 147,05:50,07:50 PM,Fall2023,2023,,1,1499
"Calculus III, Honors",MATH 147,05:50,07:50 PM,Fall2023,2023,,1,1499
Mathematical Workshops:,MATH 197,01:00,01:50 PM,Fall2023,2023,"Indika, Kodithuwakku",1,1500
Mathematical Workshops:,MATH 197,01:00,01:50 PM,Fall2023,2023,,1,1500
Mathematical Workshops:,MATH 197,02:00,03:15 PM,Fall2023,2023,,1,1500
Mathematical Workshops:,MATH 197,10:00,11:15 AM,Fall2023,2023,,1,1500
Mathematical Workshops:,MATH 197,09:00,10:15 AM,Fall2023,2023,,1,1500
Functions and Modeling,MATH 209,03:00,04:15 PM,Fall2023,2023,"Changstrom, Jessy",1,1501
Applied Differential Equations,MATH 220,10:00,10:50 AM,Fall2023,2023,"Shao, Shuanglin",1,1502
Applied Differential Equations,MATH 220,01:00,01:50 PM,Fall2023,2023,,1,1502
Applied Differential Equations,MATH 220,09:30,10:45 AM,Fall2023,2023,"Duncan, Tyrone",1,1502
Applied Differential Equations,MATH 220,11:00,12:15 PM,Fall2023,2023,"Huang, Weizhang",1,1502
Applied Differential Equations,MATH 220,02:30,03:30 PM,Fall2023,2023,,1,1502
"Apl Differential Equations,Hnr",MATH 221,09:30,10:45 AM,Fall2023,2023,"Van Vleck, Erik",1,1503
Elementary Linear Algebra,MATH 290,11:00,11:50 AM,Fall2023,2023,"Hernandez, Daniel",1,1504
Elementary Linear Algebra,MATH 290,01:00,01:50 PM,Fall2023,2023,,1,1504
Elementary Linear Algebra,MATH 290,02:00,02:50 PM,Fall2023,2023,,1,1504
Elementary Linear Algebra,MATH 290,04:00,04:50 PM,Fall2023,2023,"Mandal, Satyagopal",1,1504
Elementary Linear Algebra,MATH 290,09:30,10:20 AM,Fall2023,2023,"Witt, Emily",1,1504
Elementary Linear Algebra,MATH 290,11:00,11:50 AM,Fall2023,2023,"Witt, Emily",1,1504
"Elementary Linear Algebra, Hnr",MATH 291,09:00,09:50 AM,Fall2023,2023,"Hernandez, Daniel",1,1505
Elementry Differential Equatns,MATH 320,02:00,02:50 PM,Fall2023,2023,"Shao, Shuanglin",1,1506
Elementary Statistics,MATH 365,09:00,09:50 AM,Fall2023,2023,,1,1507
Elementary Statistics,MATH 365,11:00,11:50 AM,Fall2023,2023,,1,1507
Elementary Statistics,MATH 365,02:00,02:50 PM,Fall2023,2023,,1,1507
Elementary Statistics,MATH 365,09:30,10:45 AM,Fall2023,2023,,1,1507
Elementary Statistics,MATH 365,11:00,12:15 PM,Fall2023,2023,,1,1507
Elementary Statistics,MATH 365,APPT,,Fall2023,2023,,1,1507
Elementary Statistics,MATH 365,07:10,10:00 PM,Fall2023,2023,,1,1507
Intermediate Analysis,MATH 500,11:00,11:50 AM,Fall2023,2023,"Bayer, Margaret",1,1508
Introdn to Theory of Computing,MATH 510,08:00,09:15 AM,Fall2023,2023,"Cousino, Andrew",1,1509
Appld Mathematicl Statistics I,MATH 526,10:00,10:50 AM,Fall2023,2023,,1,1510
Appld Mathematicl Statistics I,MATH 526,01:00,02:15 PM,Fall2023,2023,"Park, Joonha",1,1510
Appld Mathematicl Statistics I,MATH 526,02:30,03:45 PM,Fall2023,2023,"Park, Joonha",1,1510
Introductory Modern Algebra,MATH 558,09:30,10:45 AM,Fall2023,2023,,1,1511
Modern Geometries,MATH 559,11:00,12:00 PM,Fall2023,2023,"Bangere, Purnaprajna",1,1512
Numerical Methods,MATH 581,02:30,03:45 PM,Fall2023,2023,"Xu, Hongguo",1,1513
Computational Data Science,MATH 582,01:00,02:15 PM,Fall2023,2023,"Van Vleck, Erik",1,1514
Linear Algebra,MATH 590,10:00,10:50 AM,Fall2023,2023,"Dao, Hailong",1,1515
Linear Algebra,MATH 590,01:00,01:50 PM,Fall2023,2023,"Dao, Hailong",1,1515
Probability,MATH 627,03:00,04:15 PM,Fall2023,2023,"Talata, Zsolt",1,1516
Complex Variable &Applications,MATH 646,10:00,10:50 AM,Fall2023,2023,"Oh, Myunghyun",1,1517
Appl Partial Differential Eqtn,MATH 647,02:00,02:50 PM,Fall2023,2023,"Shen, Yannan",1,1518
Geometry I,MATH 660,01:00,02:15 PM,Fall2023,2023,"Wang, Yuanqi",1,1519
Directed Reading,MATH 699,APPT,,Fall2023,2023,"Bayer, Margaret",1,1520
Directed Reading,MATH 699,APPT,,Fall2023,2023,"Chen, Geng",1,1520
Directed Reading,MATH 699,APPT,,Fall2023,2023,"Dao, Hailong",1,1520
Directed Reading,MATH 699,APPT,,Fall2023,2023,"Duncan, Tyrone",1,1520
Directed Reading,MATH 699,APPT,,Fall2023,2023,"Feng, Jin",1,1520
Directed Reading,MATH 699,APPT,,Fall2023,2023,"Gay, A.",1,1520
Directed Reading,MATH 699,APPT,,Fall2023,2023,"Hernandez, Daniel",1,1520
Directed Reading,MATH 699,APPT,,Fall2023,2023,"Hernandez, Daniel; Witt, Emily",1,1520
